"year","ccode","id","age","housing_costs","earnings","benefits","employment_status","skill_level"
2018,"E08000001",2472,40,0.0,0.0,0.0,0,5
2019,"E08000001",2472,41,0.0,0.0,0.0,0,5
2018,"E08000001",2475,40,0.0,0.0,0.0,0,2
2019,"E08000001",2475,41,0.0,0.0,0.0,0,2
2020,"E08000001",2475,42,0.0,0.0,0.0,0,2
2018,"E08000001",2477,40,0.0,0.0,0.0,0,1
2019,"E08000001",2477,41,0.0,0.0,0.0,0,1
2020,"E08000001",2477,42,0.0,0.0,0.0,0,1
2018,"E08000001",2479,40,0.0,0.0,0.0,0,3
2019,"E08000001",2479,41,0.0,0.0,0.0,0,3
2018,"E08000001",2480,40,0.0,0.0,0.0,0,2
2019,"E08000001",2480,41,0.0,0.0,0.0,0,2
2018,"E08000001",2481,40,0.0,0.0,0.0,0,1
2018,"E08000001",2484,40,0.0,0.0,0.0,0,4
2019,"E08000001",2484,41,0.0,0.0,0.0,0,4
2018,"E08000001",2485,40,0.0,0.0,0.0,0,5
2018,"E08000001",2487,40,0.0,0.0,0.0,0,2
2018,"E08000001",2488,40,0.0,0.0,0.0,0,4
2019,"E08000001",2488,41,0.0,0.0,0.0,0,4
2020,"E08000001",2488,42,0.0,0.0,0.0,0,4
2018,"E08000001",2489,40,0.0,0.0,0.0,0,2
2019,"E08000001",2489,41,0.0,0.0,0.0,0,2
2018,"E08000001",2490,40,0.0,0.0,0.0,0,2
2018,"E08000001",2491,40,0.0,0.0,0.0,0,5
2019,"E08000001",2491,41,0.0,0.0,0.0,0,5
2020,"E08000001",2491,42,0.0,0.0,0.0,0,5
2019,"E08000001",2493,40,0.0,0.0,0.0,0,4
2020,"E08000001",2493,41,0.0,0.0,0.0,0,4
2019,"E08000001",2495,40,0.0,0.0,0.0,0,2
2020,"E08000001",2495,41,0.0,0.0,0.0,0,2
2019,"E08000001",2498,40,0.0,0.0,0.0,0,5
2019,"E08000001",2500,40,0.0,0.0,0.0,0,4
2020,"E08000001",2500,41,0.0,0.0,0.0,0,4
2021,"E08000001",2500,42,0.0,0.0,0.0,0,4
2019,"E08000001",2501,40,0.0,0.0,0.0,0,4
2020,"E08000001",2501,41,0.0,0.0,0.0,0,4
2019,"E08000001",2503,40,0.0,0.0,0.0,0,4
2019,"E08000001",2505,40,0.0,0.0,0.0,0,4
2019,"E08000001",2506,40,0.0,0.0,0.0,0,3
2020,"E08000001",2506,41,0.0,0.0,0.0,0,3
2019,"E08000001",2507,40,0.0,0.0,0.0,0,3
2019,"E08000001",2508,40,0.0,0.0,0.0,0,2
2020,"E08000001",2508,41,0.0,0.0,0.0,0,2
2019,"E08000001",2509,40,0.0,0.0,0.0,0,4
2020,"E08000001",2509,41,0.0,0.0,0.0,0,4
2019,"E08000001",2510,40,0.0,0.0,0.0,0,4
2020,"E08000001",2510,41,0.0,0.0,0.0,0,4
2019,"E08000001",2511,40,0.0,0.0,0.0,0,4
2020,"E08000001",2511,41,0.0,0.0,0.0,0,4
2019,"E08000001",2512,40,0.0,0.0,0.0,0,2
2020,"E08000001",2512,41,0.0,0.0,0.0,0,2
2019,"E08000001",2513,40,0.0,0.0,0.0,0,3
2020,"E08000001",2513,41,0.0,0.0,0.0,0,3
2021,"E08000001",2513,42,0.0,0.0,0.0,0,3
2019,"E08000001",2515,40,0.0,0.0,0.0,0,3
2020,"E08000001",2515,41,0.0,0.0,0.0,0,3
2020,"E08000001",2517,40,0.0,0.0,0.0,0,2
2021,"E08000001",2517,41,0.0,0.0,0.0,0,2
2020,"E08000001",2518,40,0.0,0.0,0.0,0,3
2020,"E08000001",2520,40,0.0,0.0,0.0,0,2
2020,"E08000001",2527,40,0.0,0.0,0.0,0,4
2021,"E08000001",2527,41,0.0,0.0,0.0,0,4
2022,"E08000001",2527,42,0.0,0.0,0.0,0,4
2020,"E08000001",2528,40,0.0,0.0,0.0,0,4
2021,"E08000001",2528,41,0.0,0.0,0.0,0,4
2020,"E08000001",2530,40,0.0,0.0,0.0,0,4
2021,"E08000001",2530,41,0.0,0.0,0.0,0,4
2022,"E08000001",2530,42,0.0,0.0,0.0,0,4
2020,"E08000001",2531,40,0.0,0.0,0.0,0,2
2021,"E08000001",2531,41,0.0,0.0,0.0,0,2
2020,"E08000001",2532,40,0.0,0.0,0.0,0,5
2021,"E08000001",2532,41,0.0,0.0,0.0,0,5
2020,"E08000001",2533,40,0.0,0.0,0.0,0,4
2020,"E08000001",2534,40,0.0,0.0,0.0,0,3
2021,"E08000001",2534,41,0.0,0.0,0.0,0,3
2022,"E08000001",2534,42,0.0,0.0,0.0,0,3
2020,"E08000001",2535,40,0.0,0.0,0.0,0,4
2020,"E08000001",2536,40,0.0,0.0,0.0,0,3
2021,"E08000001",2536,41,0.0,0.0,0.0,0,3
2020,"E08000001",2537,40,0.0,0.0,0.0,0,2
2021,"E08000001",2537,41,0.0,0.0,0.0,0,2
2022,"E08000001",2537,42,0.0,0.0,0.0,0,2
2020,"E08000001",2538,40,0.0,0.0,0.0,0,4
2021,"E08000001",2541,40,0.0,0.0,0.0,0,3
2022,"E08000001",2541,41,0.0,0.0,0.0,0,3
2021,"E08000001",2542,40,0.0,0.0,0.0,0,3
2021,"E08000001",2544,40,0.0,0.0,0.0,0,3
2022,"E08000001",2544,41,0.0,0.0,0.0,0,3
2021,"E08000001",2545,40,0.0,0.0,0.0,0,5
2022,"E08000001",2545,41,0.0,0.0,0.0,0,5
2021,"E08000001",2546,40,0.0,0.0,0.0,0,2
2022,"E08000001",2546,41,0.0,0.0,0.0,0,2
2023,"E08000001",2546,42,0.0,0.0,0.0,0,2
2021,"E08000001",2547,40,0.0,0.0,0.0,0,4
2021,"E08000001",2549,40,0.0,0.0,0.0,0,2
2022,"E08000001",2549,41,0.0,0.0,0.0,0,2
2021,"E08000001",2550,40,0.0,0.0,0.0,0,5
2021,"E08000001",2551,40,0.0,0.0,0.0,0,2
2022,"E08000001",2551,41,0.0,0.0,0.0,0,2
2021,"E08000001",2553,40,0.0,0.0,0.0,0,4
2022,"E08000001",2553,41,0.0,0.0,0.0,0,4
2023,"E08000001",2553,42,0.0,0.0,0.0,0,4
2021,"E08000001",2554,40,0.0,0.0,0.0,0,1
2022,"E08000001",2554,41,0.0,0.0,0.0,0,1
2021,"E08000001",2555,40,0.0,0.0,0.0,0,2
2022,"E08000001",2555,41,0.0,0.0,0.0,0,2
2023,"E08000001",2555,42,0.0,0.0,0.0,0,2
2021,"E08000001",2558,40,0.0,0.0,0.0,0,2
2022,"E08000001",2558,41,0.0,0.0,0.0,0,2
2021,"E08000001",2559,40,0.0,0.0,0.0,0,5
2021,"E08000001",2561,40,0.0,0.0,0.0,0,2
2022,"E08000001",2561,41,0.0,0.0,0.0,0,2
2021,"E08000001",2562,40,0.0,0.0,0.0,0,4
2022,"E08000001",2562,41,0.0,0.0,0.0,0,4
2021,"E08000001",2563,40,0.0,0.0,0.0,0,5
2022,"E08000001",2564,40,0.0,0.0,0.0,0,1
2023,"E08000001",2564,41,0.0,0.0,0.0,0,1
2024,"E08000001",2564,42,0.0,0.0,0.0,0,1
2022,"E08000001",2565,40,0.0,0.0,0.0,0,3
2022,"E08000001",2566,40,0.0,0.0,0.0,0,5
2023,"E08000001",2566,41,0.0,0.0,0.0,0,5
2024,"E08000001",2566,42,0.0,0.0,0.0,0,5
2022,"E08000001",2567,40,0.0,0.0,0.0,0,1
2023,"E08000001",2567,41,0.0,0.0,0.0,0,1
2022,"E08000001",2570,40,0.0,0.0,0.0,0,2
2022,"E08000001",2571,40,0.0,0.0,0.0,0,2
2023,"E08000001",2571,41,0.0,0.0,0.0,0,2
2022,"E08000001",2572,40,0.0,0.0,0.0,0,2
2023,"E08000001",2572,41,0.0,0.0,0.0,0,2
2024,"E08000001",2572,42,0.0,0.0,0.0,0,2
2022,"E08000001",2573,40,0.0,0.0,0.0,0,2
2023,"E08000001",2573,41,0.0,0.0,0.0,0,2
2022,"E08000001",2575,40,0.0,0.0,0.0,0,3
2023,"E08000001",2575,41,0.0,0.0,0.0,0,3
2024,"E08000001",2575,42,0.0,0.0,0.0,0,3
2022,"E08000001",2576,40,0.0,0.0,0.0,0,3
2023,"E08000001",2576,41,0.0,0.0,0.0,0,3
2022,"E08000001",2578,40,0.0,0.0,0.0,0,5
2023,"E08000001",2578,41,0.0,0.0,0.0,0,5
2022,"E08000001",2579,40,0.0,0.0,0.0,0,1
2023,"E08000001",2579,41,0.0,0.0,0.0,0,1
2022,"E08000001",2580,40,0.0,0.0,0.0,0,3
2023,"E08000001",2580,41,0.0,0.0,0.0,0,3
2022,"E08000001",2581,40,0.0,0.0,0.0,0,5
2023,"E08000001",2581,41,0.0,0.0,0.0,0,5
2024,"E08000001",2581,42,0.0,0.0,0.0,0,5
2022,"E08000001",2582,40,0.0,0.0,0.0,0,2
2023,"E08000001",2582,41,0.0,0.0,0.0,0,2
2024,"E08000001",2582,42,0.0,0.0,0.0,0,2
2022,"E08000001",2584,40,0.0,0.0,0.0,0,1
2022,"E08000001",2585,40,0.0,0.0,0.0,0,4
2022,"E08000001",2586,40,0.0,0.0,0.0,0,3
2023,"E08000001",2586,41,0.0,0.0,0.0,0,3
2022,"E08000001",2588,40,0.0,0.0,0.0,0,2
2023,"E08000001",2590,40,0.0,0.0,0.0,0,1
2024,"E08000001",2590,41,0.0,0.0,0.0,0,1
2025,"E08000001",2590,42,0.0,0.0,0.0,0,1
2023,"E08000001",2592,40,0.0,0.0,0.0,0,2
2024,"E08000001",2592,41,0.0,0.0,0.0,0,2
2023,"E08000001",2593,40,0.0,0.0,0.0,0,1
2024,"E08000001",2593,41,0.0,0.0,0.0,0,1
2025,"E08000001",2593,42,0.0,0.0,0.0,0,1
2023,"E08000001",2594,40,0.0,0.0,0.0,0,4
2023,"E08000001",2595,40,0.0,0.0,0.0,0,2
2024,"E08000001",2595,41,0.0,0.0,0.0,0,2
2025,"E08000001",2595,42,0.0,0.0,0.0,0,2
2023,"E08000001",2598,40,0.0,0.0,0.0,0,1
2024,"E08000001",2598,41,0.0,0.0,0.0,0,1
2023,"E08000001",2601,40,0.0,0.0,0.0,0,2
2024,"E08000001",2601,41,0.0,0.0,0.0,0,2
2025,"E08000001",2601,42,0.0,0.0,0.0,0,2
2023,"E08000001",2603,40,0.0,0.0,0.0,0,1
2024,"E08000001",2603,41,0.0,0.0,0.0,0,1
2025,"E08000001",2603,42,0.0,0.0,0.0,0,1
2023,"E08000001",2605,40,0.0,0.0,0.0,0,2
2024,"E08000001",2605,41,0.0,0.0,0.0,0,2
2025,"E08000001",2605,42,0.0,0.0,0.0,0,2
2023,"E08000001",2606,40,0.0,0.0,0.0,0,5
2024,"E08000001",2606,41,0.0,0.0,0.0,0,5
2025,"E08000001",2606,42,0.0,0.0,0.0,0,5
2023,"E08000001",2607,40,0.0,0.0,0.0,0,3
2024,"E08000001",2607,41,0.0,0.0,0.0,0,3
2023,"E08000001",2608,40,0.0,0.0,0.0,0,2
2023,"E08000001",2609,40,0.0,0.0,0.0,0,3
2023,"E08000001",2610,40,0.0,0.0,0.0,0,2
2024,"E08000001",2610,41,0.0,0.0,0.0,0,2
2025,"E08000001",2610,42,0.0,0.0,0.0,0,2
2023,"E08000001",2612,40,0.0,0.0,0.0,0,2
2024,"E08000001",2612,41,0.0,0.0,0.0,0,2
2023,"E08000001",2613,40,0.0,0.0,0.0,0,3
2024,"E08000001",2613,41,0.0,0.0,0.0,0,3
2024,"E08000001",2614,40,0.0,0.0,0.0,0,5
2025,"E08000001",2614,41,0.0,0.0,0.0,0,5
2024,"E08000001",2615,40,0.0,0.0,0.0,0,2
2024,"E08000001",2616,40,0.0,0.0,0.0,0,4
2024,"E08000001",2617,40,0.0,0.0,0.0,0,3
2024,"E08000001",2618,40,0.0,0.0,0.0,0,4
2024,"E08000001",2619,40,0.0,0.0,0.0,0,3
2025,"E08000001",2619,41,0.0,0.0,0.0,0,3
2026,"E08000001",2619,42,0.0,0.0,0.0,0,3
2024,"E08000001",2620,40,0.0,0.0,0.0,0,4
2025,"E08000001",2620,41,0.0,0.0,0.0,0,4
2026,"E08000001",2620,42,0.0,0.0,0.0,0,4
2024,"E08000001",2621,40,0.0,0.0,0.0,0,1
2025,"E08000001",2621,41,0.0,0.0,0.0,0,1
2024,"E08000001",2622,40,0.0,0.0,0.0,0,2
2025,"E08000001",2622,41,0.0,0.0,0.0,0,2
2024,"E08000001",2623,40,0.0,0.0,0.0,0,3
2025,"E08000001",2623,41,0.0,0.0,0.0,0,3
2024,"E08000001",2624,40,0.0,0.0,0.0,0,2
2025,"E08000001",2624,41,0.0,0.0,0.0,0,2
2024,"E08000001",2627,40,0.0,0.0,0.0,0,3
2024,"E08000001",2628,40,0.0,0.0,0.0,0,2
2025,"E08000001",2628,41,0.0,0.0,0.0,0,2
2024,"E08000001",2629,40,0.0,0.0,0.0,0,1
2025,"E08000001",2629,41,0.0,0.0,0.0,0,1
2024,"E08000001",2632,40,0.0,0.0,0.0,0,3
2025,"E08000001",2632,41,0.0,0.0,0.0,0,3
2024,"E08000001",2634,40,0.0,0.0,0.0,0,1
2025,"E08000001",2634,41,0.0,0.0,0.0,0,1
2024,"E08000001",2635,40,0.0,0.0,0.0,0,3
2025,"E08000001",2635,41,0.0,0.0,0.0,0,3
2026,"E08000001",2635,42,0.0,0.0,0.0,0,3
2025,"E08000001",2640,40,0.0,0.0,0.0,0,2
2026,"E08000001",2640,41,0.0,0.0,0.0,0,2
2027,"E08000001",2640,42,0.0,0.0,0.0,0,2
2025,"E08000001",2641,40,0.0,0.0,0.0,0,3
2026,"E08000001",2641,41,0.0,0.0,0.0,0,3
2025,"E08000001",2644,40,0.0,0.0,0.0,0,3
2025,"E08000001",2645,40,0.0,0.0,0.0,0,2
2025,"E08000001",2646,40,0.0,0.0,0.0,0,3
2026,"E08000001",2646,41,0.0,0.0,0.0,0,3
2027,"E08000001",2646,42,0.0,0.0,0.0,0,3
2025,"E08000001",2647,40,0.0,0.0,0.0,0,1
2026,"E08000001",2647,41,0.0,0.0,0.0,0,1
2027,"E08000001",2647,42,0.0,0.0,0.0,0,1
2025,"E08000001",2648,40,0.0,0.0,0.0,0,2
2025,"E08000001",2650,40,0.0,0.0,0.0,0,4
2026,"E08000001",2650,41,0.0,0.0,0.0,0,4
2027,"E08000001",2650,42,0.0,0.0,0.0,0,4
2025,"E08000001",2652,40,0.0,0.0,0.0,0,5
2025,"E08000001",2653,40,0.0,0.0,0.0,0,2
2026,"E08000001",2653,41,0.0,0.0,0.0,0,2
2025,"E08000001",2654,40,0.0,0.0,0.0,0,2
2026,"E08000001",2654,41,0.0,0.0,0.0,0,2
2025,"E08000001",2656,40,0.0,0.0,0.0,0,2
2026,"E08000001",2656,41,0.0,0.0,0.0,0,2
2025,"E08000001",2658,40,0.0,0.0,0.0,0,2
2025,"E08000001",2660,40,0.0,0.0,0.0,0,3
2025,"E08000001",2661,40,0.0,0.0,0.0,0,3
2026,"E08000001",2661,41,0.0,0.0,0.0,0,3
2027,"E08000001",2661,42,0.0,0.0,0.0,0,3
2025,"E08000001",2662,40,0.0,0.0,0.0,0,3
2026,"E08000001",2662,41,0.0,0.0,0.0,0,3
2015,"E08000002",2665,40,0.0,0.0,0.0,0,2
2016,"E08000002",2665,41,0.0,0.0,0.0,0,2
2015,"E08000002",2666,40,0.0,0.0,0.0,0,3
2015,"E08000002",2667,40,0.0,0.0,0.0,0,1
2015,"E08000002",2668,40,0.0,0.0,0.0,0,1
2015,"E08000002",2669,40,0.0,0.0,0.0,0,3
2015,"E08000002",2670,40,0.0,0.0,0.0,0,4
2016,"E08000002",2670,41,0.0,0.0,0.0,0,4
2015,"E08000002",2671,40,0.0,0.0,0.0,0,1
2016,"E08000002",2671,41,0.0,0.0,0.0,0,1
2017,"E08000002",2671,42,0.0,0.0,0.0,0,1
2015,"E08000002",2672,40,0.0,0.0,0.0,0,2
2016,"E08000002",2672,41,0.0,0.0,0.0,0,2
2015,"E08000002",2673,40,0.0,0.0,0.0,0,3
2015,"E08000002",2674,40,0.0,0.0,0.0,0,2
2016,"E08000002",2674,41,0.0,0.0,0.0,0,2
2017,"E08000002",2674,42,0.0,0.0,0.0,0,2
2016,"E08000002",2676,40,0.0,0.0,0.0,0,2
2017,"E08000002",2676,41,0.0,0.0,0.0,0,2
2016,"E08000002",2677,40,0.0,0.0,0.0,0,1
2017,"E08000002",2677,41,0.0,0.0,0.0,0,1
2016,"E08000002",2681,40,0.0,0.0,0.0,0,5
2016,"E08000002",2682,40,0.0,0.0,0.0,0,4
2016,"E08000002",2683,40,0.0,0.0,0.0,0,5
2017,"E08000002",2683,41,0.0,0.0,0.0,0,5
2016,"E08000002",2684,40,0.0,0.0,0.0,0,1
2017,"E08000002",2684,41,0.0,0.0,0.0,0,1
2018,"E08000002",2684,42,0.0,0.0,0.0,0,1
2016,"E08000002",2685,40,0.0,0.0,0.0,0,4
2017,"E08000002",2685,41,0.0,0.0,0.0,0,4
2017,"E08000002",2686,40,0.0,0.0,0.0,0,2
2018,"E08000002",2686,41,0.0,0.0,0.0,0,2
2019,"E08000002",2686,42,0.0,0.0,0.0,0,2
2017,"E08000002",2687,40,0.0,0.0,0.0,0,4
2018,"E08000002",2687,41,0.0,0.0,0.0,0,4
2017,"E08000002",2688,40,0.0,0.0,0.0,0,4
2017,"E08000002",2689,40,0.0,0.0,0.0,0,3
2017,"E08000002",2690,40,0.0,0.0,0.0,0,2
2017,"E08000002",2691,40,0.0,0.0,0.0,0,2
2017,"E08000002",2694,40,0.0,0.0,0.0,0,2
2017,"E08000002",2695,40,0.0,0.0,0.0,0,2
2018,"E08000002",2695,41,0.0,0.0,0.0,0,2
2017,"E08000002",2696,40,0.0,0.0,0.0,0,2
2018,"E08000002",2696,41,0.0,0.0,0.0,0,2
2018,"E08000002",2697,40,0.0,0.0,0.0,0,4
2018,"E08000002",2698,40,0.0,0.0,0.0,0,2
2018,"E08000002",2699,40,0.0,0.0,0.0,0,1
2019,"E08000002",2699,41,0.0,0.0,0.0,0,1
2018,"E08000002",2700,40,0.0,0.0,0.0,0,3
2018,"E08000002",2701,40,0.0,0.0,0.0,0,3
2019,"E08000002",2701,41,0.0,0.0,0.0,0,3
2018,"E08000002",2702,40,0.0,0.0,0.0,0,2
2018,"E08000002",2704,40,0.0,0.0,0.0,0,5
2018,"E08000002",2705,40,0.0,0.0,0.0,0,3
2018,"E08000002",2706,40,0.0,0.0,0.0,0,3
2018,"E08000002",2707,40,0.0,0.0,0.0,0,4
2019,"E08000002",2710,40,0.0,0.0,0.0,0,4
2020,"E08000002",2710,41,0.0,0.0,0.0,0,4
2021,"E08000002",2710,42,0.0,0.0,0.0,0,4
2019,"E08000002",2711,40,0.0,0.0,0.0,0,1
2020,"E08000002",2711,41,0.0,0.0,0.0,0,1
2021,"E08000002",2711,42,0.0,0.0,0.0,0,1
2019,"E08000002",2712,40,0.0,0.0,0.0,0,2
2019,"E08000002",2713,40,0.0,0.0,0.0,0,3
2019,"E08000002",2714,40,0.0,0.0,0.0,0,2
2020,"E08000002",2714,41,0.0,0.0,0.0,0,2
2019,"E08000002",2715,40,0.0,0.0,0.0,0,3
2020,"E08000002",2715,41,0.0,0.0,0.0,0,3
2019,"E08000002",2717,40,0.0,0.0,0.0,0,1
2020,"E08000002",2719,40,0.0,0.0,0.0,0,3
2021,"E08000002",2719,41,0.0,0.0,0.0,0,3
2022,"E08000002",2719,42,0.0,0.0,0.0,0,3
2020,"E08000002",2720,40,0.0,0.0,0.0,0,2
2020,"E08000002",2721,40,0.0,0.0,0.0,0,3
2020,"E08000002",2722,40,0.0,0.0,0.0,0,5
2021,"E08000002",2722,41,0.0,0.0,0.0,0,5
2020,"E08000002",2723,40,0.0,0.0,0.0,0,3
2020,"E08000002",2724,40,0.0,0.0,0.0,0,4
2021,"E08000002",2724,41,0.0,0.0,0.0,0,4
2022,"E08000002",2724,42,0.0,0.0,0.0,0,4
2020,"E08000002",2727,40,0.0,0.0,0.0,0,3
2020,"E08000002",2728,40,0.0,0.0,0.0,0,1
2021,"E08000002",2728,41,0.0,0.0,0.0,0,1
2020,"E08000002",2729,40,0.0,0.0,0.0,0,3
2021,"E08000002",2729,41,0.0,0.0,0.0,0,3
2021,"E08000002",2730,40,0.0,0.0,0.0,0,2
2022,"E08000002",2730,41,0.0,0.0,0.0,0,2
2021,"E08000002",2731,40,0.0,0.0,0.0,0,4
2022,"E08000002",2731,41,0.0,0.0,0.0,0,4
2021,"E08000002",2733,40,0.0,0.0,0.0,0,2
2021,"E08000002",2735,40,0.0,0.0,0.0,0,2
2022,"E08000002",2735,41,0.0,0.0,0.0,0,2
2021,"E08000002",2738,40,0.0,0.0,0.0,0,1
2021,"E08000002",2739,40,0.0,0.0,0.0,0,1
2021,"E08000002",2740,40,0.0,0.0,0.0,0,2
2022,"E08000002",2741,40,0.0,0.0,0.0,0,1
2023,"E08000002",2741,41,0.0,0.0,0.0,0,1
2024,"E08000002",2741,42,0.0,0.0,0.0,0,1
2022,"E08000002",2743,40,0.0,0.0,0.0,0,2
2023,"E08000002",2743,41,0.0,0.0,0.0,0,2
2022,"E08000002",2744,40,0.0,0.0,0.0,0,3
2023,"E08000002",2744,41,0.0,0.0,0.0,0,3
2024,"E08000002",2744,42,0.0,0.0,0.0,0,3
2022,"E08000002",2745,40,0.0,0.0,0.0,0,3
2022,"E08000002",2747,40,0.0,0.0,0.0,0,4
2023,"E08000002",2747,41,0.0,0.0,0.0,0,4
2022,"E08000002",2749,40,0.0,0.0,0.0,0,2
2023,"E08000002",2749,41,0.0,0.0,0.0,0,2
2024,"E08000002",2749,42,0.0,0.0,0.0,0,2
2022,"E08000002",2750,40,0.0,0.0,0.0,0,1
2023,"E08000002",2750,41,0.0,0.0,0.0,0,1
2022,"E08000002",2751,40,0.0,0.0,0.0,0,2
2023,"E08000002",2751,41,0.0,0.0,0.0,0,2
2024,"E08000002",2751,42,0.0,0.0,0.0,0,2
2023,"E08000002",2752,40,0.0,0.0,0.0,0,3
2023,"E08000002",2753,40,0.0,0.0,0.0,0,4
2024,"E08000002",2753,41,0.0,0.0,0.0,0,4
2025,"E08000002",2753,42,0.0,0.0,0.0,0,4
2023,"E08000002",2755,40,0.0,0.0,0.0,0,3
2024,"E08000002",2755,41,0.0,0.0,0.0,0,3
2023,"E08000002",2756,40,0.0,0.0,0.0,0,2
2023,"E08000002",2757,40,0.0,0.0,0.0,0,3
2024,"E08000002",2757,41,0.0,0.0,0.0,0,3
2023,"E08000002",2758,40,0.0,0.0,0.0,0,1
2024,"E08000002",2758,41,0.0,0.0,0.0,0,1
2025,"E08000002",2758,42,0.0,0.0,0.0,0,1
2023,"E08000002",2762,40,0.0,0.0,0.0,0,2
2024,"E08000002",2762,41,0.0,0.0,0.0,0,2
2025,"E08000002",2762,42,0.0,0.0,0.0,0,2
2024,"E08000002",2763,40,0.0,0.0,0.0,0,4
2025,"E08000002",2763,41,0.0,0.0,0.0,0,4
2024,"E08000002",2765,40,0.0,0.0,0.0,0,4
2025,"E08000002",2765,41,0.0,0.0,0.0,0,4
2024,"E08000002",2768,40,0.0,0.0,0.0,0,3
2024,"E08000002",2769,40,0.0,0.0,0.0,0,3
2025,"E08000002",2769,41,0.0,0.0,0.0,0,3
2024,"E08000002",2770,40,0.0,0.0,0.0,0,5
2025,"E08000002",2770,41,0.0,0.0,0.0,0,5
2024,"E08000002",2772,40,0.0,0.0,0.0,0,2
2025,"E08000002",2772,41,0.0,0.0,0.0,0,2
2025,"E08000002",2774,40,0.0,0.0,0.0,0,2
2025,"E08000002",2776,40,0.0,0.0,0.0,0,3
2025,"E08000002",2777,40,0.0,0.0,0.0,0,5
2025,"E08000002",2778,40,0.0,0.0,0.0,0,3
2025,"E08000002",2780,40,0.0,0.0,0.0,0,5
2025,"E08000002",2783,40,0.0,0.0,0.0,0,2
2025,"E08000002",2784,40,0.0,0.0,0.0,0,4
2026,"E08000002",2784,41,0.0,0.0,0.0,0,4
2015,"E06000049",2785,40,0.0,0.0,0.0,0,5
2015,"E06000049",2786,40,0.0,0.0,0.0,0,1
2016,"E06000049",2786,41,0.0,0.0,0.0,0,1
2015,"E06000049",2787,40,0.0,0.0,0.0,0,2
2015,"E06000049",2788,40,0.0,0.0,0.0,0,1
2016,"E06000049",2788,41,0.0,0.0,0.0,0,1
2017,"E06000049",2788,42,0.0,0.0,0.0,0,1
2015,"E06000049",2789,40,0.0,0.0,0.0,0,5
2015,"E06000049",2790,40,0.0,0.0,0.0,0,5
2016,"E06000049",2790,41,0.0,0.0,0.0,0,5
2017,"E06000049",2790,42,0.0,0.0,0.0,0,5
2015,"E06000049",2791,40,0.0,0.0,0.0,0,3
2015,"E06000049",2792,40,0.0,0.0,0.0,0,2
2015,"E06000049",2793,40,0.0,0.0,0.0,0,4
2016,"E06000049",2793,41,0.0,0.0,0.0,0,4
2017,"E06000049",2793,42,0.0,0.0,0.0,0,4
2015,"E06000049",2794,40,0.0,0.0,0.0,0,3
2015,"E06000049",2795,40,0.0,0.0,0.0,0,2
2016,"E06000049",2795,41,0.0,0.0,0.0,0,2
2017,"E06000049",2795,42,0.0,0.0,0.0,0,2
2015,"E06000049",2796,40,0.0,0.0,0.0,0,5
2015,"E06000049",2797,40,0.0,0.0,0.0,0,4
2015,"E06000049",2798,40,0.0,0.0,0.0,0,3
2016,"E06000049",2798,41,0.0,0.0,0.0,0,3
2016,"E06000049",2799,40,0.0,0.0,0.0,0,2
2017,"E06000049",2799,41,0.0,0.0,0.0,0,2
2018,"E06000049",2799,42,0.0,0.0,0.0,0,2
2016,"E06000049",2800,40,0.0,0.0,0.0,0,3
2016,"E06000049",2801,40,0.0,0.0,0.0,0,3
2017,"E06000049",2801,41,0.0,0.0,0.0,0,3
2016,"E06000049",2802,40,0.0,0.0,0.0,0,2
2017,"E06000049",2802,41,0.0,0.0,0.0,0,2
2018,"E06000049",2802,42,0.0,0.0,0.0,0,2
2016,"E06000049",2803,40,0.0,0.0,0.0,0,4
2016,"E06000049",2804,40,0.0,0.0,0.0,0,2
2017,"E06000049",2804,41,0.0,0.0,0.0,0,2
2018,"E06000049",2804,42,0.0,0.0,0.0,0,2
2016,"E06000049",2805,40,0.0,0.0,0.0,0,3
2016,"E06000049",2806,40,0.0,0.0,0.0,0,2
2017,"E06000049",2806,41,0.0,0.0,0.0,0,2
2018,"E06000049",2806,42,0.0,0.0,0.0,0,2
2016,"E06000049",2807,40,0.0,0.0,0.0,0,3
2017,"E06000049",2807,41,0.0,0.0,0.0,0,3
2018,"E06000049",2807,42,0.0,0.0,0.0,0,3
2016,"E06000049",2808,40,0.0,0.0,0.0,0,5
2017,"E06000049",2808,41,0.0,0.0,0.0,0,5
2018,"E06000049",2808,42,0.0,0.0,0.0,0,5
2016,"E06000049",2809,40,0.0,0.0,0.0,0,5
2016,"E06000049",2810,40,0.0,0.0,0.0,0,5
2016,"E06000049",2811,40,0.0,0.0,0.0,0,2
2016,"E06000049",2812,40,0.0,0.0,0.0,0,2
2017,"E06000049",2812,41,0.0,0.0,0.0,0,2
2018,"E06000049",2812,42,0.0,0.0,0.0,0,2
2017,"E06000049",2813,40,0.0,0.0,0.0,0,4
2017,"E06000049",2814,40,0.0,0.0,0.0,0,2
2017,"E06000049",2815,40,0.0,0.0,0.0,0,3
2018,"E06000049",2815,41,0.0,0.0,0.0,0,3
2019,"E06000049",2815,42,0.0,0.0,0.0,0,3
2017,"E06000049",2816,40,0.0,0.0,0.0,0,5
2017,"E06000049",2817,40,0.0,0.0,0.0,0,2
2017,"E06000049",2818,40,0.0,0.0,0.0,0,3
2017,"E06000049",2819,40,0.0,0.0,0.0,0,4
2018,"E06000049",2819,41,0.0,0.0,0.0,0,4
