"year","ccode","carer","age","housing_costs","earnings","benefits","employment_status"
2024,"E08000012",4233,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000012",4233,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2026,"E08000012",4233,20,79.69938537593121,283.4923697924938,0.0,TrainingOrEmployment
2024,"E08000012",4234,18,76.55192756023861,0.0,0.0,OtherEd
2024,"E08000012",4235,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000012",4235,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2024,"E08000012",4236,18,76.55192756023861,0.0,0.0,OtherEd
2025,"E08000012",4236,19,78.10980460793488,0.0,0.0,OtherEd
2024,"E08000012",4238,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000012",4238,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2024,"E08000012",4239,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000012",4239,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E08000012",4240,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000012",4240,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2024,"E08000012",4242,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000012",4242,19,78.10980460793488,0.0,65.39362464465117,NEET
2026,"E08000012",4242,20,79.69938537593121,0.0,66.72442362189184,NEET
2024,"E08000012",4243,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000012",4243,19,78.10980460793488,0.0,65.39362464465117,NEET
2026,"E08000012",4243,20,79.69938537593121,0.0,66.72442362189184,NEET
2024,"E08000012",4244,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000012",4244,19,78.10980460793488,0.0,65.39362464465117,NEET
2026,"E08000012",4244,20,79.69938537593121,0.0,66.72442362189184,NEET
2024,"E08000012",4245,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000012",4245,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2026,"E08000012",4245,20,79.69938537593121,283.4923697924938,0.0,TrainingOrEmployment
2024,"E08000012",4249,18,76.55192756023861,0.0,0.0,OtherEd
2025,"E08000012",4249,19,78.10980460793488,0.0,0.0,OtherEd
2024,"E08000012",4250,18,76.55192756023861,0.0,0.0,OtherEd
2025,"E08000012",4250,19,78.10980460793488,0.0,0.0,OtherEd
2026,"E08000012",4250,20,79.69938537593121,0.0,0.0,OtherEd
2024,"E08000012",4254,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000012",4254,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E08000012",4255,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000012",4255,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E08000012",4256,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000012",4256,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E08000012",4257,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000012",4257,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2024,"E08000012",4258,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000012",4258,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2026,"E08000012",4258,20,79.69938537593121,283.4923697924938,0.0,TrainingOrEmployment
2025,"E08000012",4260,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E08000012",4260,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2025,"E08000012",4261,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E08000012",4261,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2025,"E08000012",4263,18,78.10980460798689,0.0,0.0,OtherEd
2026,"E08000012",4263,19,79.69938537598428,0.0,0.0,OtherEd
2025,"E08000012",4264,18,78.10980460798689,0.0,0.0,OtherEd
2026,"E08000012",4264,19,79.69938537598428,0.0,0.0,OtherEd
2025,"E08000012",4265,18,78.10980460798689,0.0,65.3936246446947,NEET
2025,"E08000012",4267,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000012",4267,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E08000012",4268,18,78.10980460798689,0.0,0.0,OtherEd
2026,"E08000012",4268,19,79.69938537598428,0.0,0.0,OtherEd
2027,"E08000012",4268,20,81.32131505368467,0.0,0.0,OtherEd
2025,"E08000012",4271,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E08000012",4271,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2027,"E08000012",4271,20,81.32131505368467,289.261607357053,0.0,TrainingOrEmployment
2025,"E08000012",4272,18,78.10980460798689,0.0,0.0,HigherEd
2026,"E08000012",4272,19,79.69938537598428,0.0,0.0,HigherEd
2025,"E08000012",4275,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000012",4275,19,79.69938537598428,0.0,66.72442362193625,NEET
2027,"E08000012",4275,20,81.32131505368467,0.0,68.08230514623321,NEET
2025,"E08000012",4277,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000012",4277,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E08000012",4278,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000012",4278,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E08000012",4280,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000012",4280,19,79.69938537598428,0.0,66.72442362193625,NEET
2027,"E08000012",4280,20,81.32131505368467,0.0,68.08230514623321,NEET
2025,"E08000012",4281,18,78.10980460798689,0.0,65.3936246446947,NEET
2025,"E08000012",4282,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000012",4282,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E08000012",4286,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E08000012",4286,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2025,"E08000012",4287,18,78.10980460798689,0.0,0.0,HigherEd
2025,"E08000012",4288,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2025,"E08000012",4289,18,78.10980460798689,0.0,0.0,OtherEd
2026,"E08000012",4289,19,79.69938537598428,0.0,0.0,OtherEd
2025,"E08000012",4291,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000012",4291,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E08000012",4292,18,78.10980460798689,0.0,0.0,OtherEd
2015,"E08000003",4293,18,65.20090241267978,0.0,54.5862758237418,NEET
2015,"E08000003",4297,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E08000003",4297,19,66.15350807578886,0.0,0.0,OtherEd
2017,"E08000003",4297,20,66.18003521777497,0.0,0.0,OtherEd
2015,"E08000003",4299,18,65.20090241267978,0.0,54.5862758237418,NEET
2015,"E08000003",4300,18,65.20090241267978,0.0,54.5862758237418,NEET
2016,"E08000003",4300,19,66.15350807578886,0.0,55.38379845845334,NEET
2017,"E08000003",4300,20,66.18003521777497,0.0,55.40600701440406,NEET
2015,"E08000003",4302,18,65.20090241267978,0.0,54.5862758237418,NEET
2016,"E08000003",4302,19,66.15350807578886,0.0,55.38379845845334,NEET
2017,"E08000003",4302,20,66.18003521777497,0.0,55.40600701440406,NEET
2015,"E08000003",4303,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2015,"E08000003",4304,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2016,"E08000003",4304,19,66.15350807578886,235.3094027768484,0.0,TrainingOrEmployment
2015,"E08000003",4305,18,65.20090241267978,0.0,0.0,OtherEd
2015,"E08000003",4307,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2016,"E08000003",4307,19,66.15350807578886,235.3094027768484,0.0,TrainingOrEmployment
2015,"E08000003",4308,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2015,"E08000003",4309,18,65.20090241267978,0.0,54.5862758237418,NEET
2015,"E08000003",4310,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E08000003",4310,19,66.15350807578886,0.0,0.0,OtherEd
2017,"E08000003",4310,20,66.18003521777497,0.0,0.0,OtherEd
2015,"E08000003",4311,18,65.20090241267978,0.0,54.5862758237418,NEET
2016,"E08000003",4311,19,66.15350807578886,0.0,55.38379845845334,NEET
2015,"E08000003",4312,18,65.20090241267978,0.0,54.5862758237418,NEET
2015,"E08000003",4313,18,65.20090241267978,0.0,54.5862758237418,NEET
2015,"E08000003",4314,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2015,"E08000003",4315,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E08000003",4315,19,66.15350807578886,0.0,0.0,OtherEd
2017,"E08000003",4315,20,66.18003521777497,0.0,0.0,OtherEd
2015,"E08000003",4318,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2016,"E08000003",4318,19,66.15350807578886,235.3094027768484,0.0,TrainingOrEmployment
2015,"E08000003",4319,18,65.20090241267978,0.0,54.5862758237418,NEET
2015,"E08000003",4320,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2015,"E08000003",4323,18,65.20090241267978,0.0,54.5862758237418,NEET
2016,"E08000003",4323,19,66.15350807578886,0.0,55.38379845845334,NEET
2017,"E08000003",4323,20,66.18003521777497,0.0,55.40600701440406,NEET
2016,"E08000003",4324,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2016,"E08000003",4325,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000003",4325,19,65.25320320289747,0.0,54.630062109743676,NEET
2016,"E08000003",4326,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2016,"E08000003",4327,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2017,"E08000003",4327,19,65.25320320289747,232.10699963725295,0.0,TrainingOrEmployment
2018,"E08000003",4327,20,65.68365647465745,233.63813086895033,0.0,TrainingOrEmployment
2016,"E08000003",4329,18,65.22704756576739,0.0,0.0,OtherEd
2017,"E08000003",4329,19,65.25320320289747,0.0,0.0,OtherEd
2016,"E08000003",4330,18,65.22704756576739,0.0,0.0,OtherEd
2016,"E08000003",4331,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000003",4331,19,65.25320320289747,0.0,54.630062109743676,NEET
2018,"E08000003",4331,20,65.68365647465745,0.0,54.99043811915537,NEET
2016,"E08000003",4332,18,65.22704756576739,0.0,54.6081645781161,NEET
2016,"E08000003",4334,18,65.22704756576739,0.0,54.6081645781161,NEET
2016,"E08000003",4335,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000003",4335,19,65.25320320289747,0.0,54.630062109743676,NEET
2018,"E08000003",4335,20,65.68365647465745,0.0,54.99043811915537,NEET
2016,"E08000003",4336,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000003",4336,19,65.25320320289747,0.0,54.630062109743676,NEET
2016,"E08000003",4338,18,65.22704756576739,0.0,54.6081645781161,NEET
2016,"E08000003",4340,18,65.22704756576739,0.0,0.0,OtherEd
2017,"E08000003",4340,19,65.25320320289747,0.0,0.0,OtherEd
2016,"E08000003",4342,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2016,"E08000003",4343,18,65.22704756576739,0.0,0.0,OtherEd
2017,"E08000003",4343,19,65.25320320289747,0.0,0.0,OtherEd
2016,"E08000003",4344,18,65.22704756576739,0.0,54.6081645781161,NEET
2016,"E08000003",4346,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000003",4346,19,65.25320320289747,0.0,54.630062109743676,NEET
2018,"E08000003",4346,20,65.68365647465745,0.0,54.99043811915537,NEET
2016,"E08000003",4347,18,65.22704756576739,0.0,0.0,OtherEd
2017,"E08000003",4347,19,65.25320320289747,0.0,0.0,OtherEd
2016,"E08000003",4348,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000003",4348,19,65.25320320289747,0.0,54.630062109743676,NEET
2018,"E08000003",4348,20,65.68365647465745,0.0,54.99043811915537,NEET
2016,"E08000003",4349,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000003",4349,19,65.25320320289747,0.0,54.630062109743676,NEET
2018,"E08000003",4349,20,65.68365647465745,0.0,54.99043811915537,NEET
2016,"E08000003",4350,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2017,"E08000003",4350,19,65.25320320289747,232.10699963725295,0.0,TrainingOrEmployment
2016,"E08000003",4352,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000003",4352,19,65.25320320289747,0.0,54.630062109743676,NEET
2018,"E08000003",4352,20,65.68365647465745,0.0,54.99043811915537,NEET
2016,"E08000003",4353,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000003",4353,19,65.25320320289747,0.0,54.630062109743676,NEET
2018,"E08000003",4353,20,65.68365647465745,0.0,54.99043811915537,NEET
2016,"E08000003",4354,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000003",4354,19,65.25320320289747,0.0,54.630062109743676,NEET
2017,"E08000003",4355,18,65.65732829765156,0.0,0.0,OtherEd
2017,"E08000003",4356,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000003",4356,19,66.09044744573177,0.0,55.331004021282396,NEET
2019,"E08000003",4356,20,67.86374097643456,0.0,56.8156075497847,NEET
2017,"E08000003",4357,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2018,"E08000003",4357,19,66.09044744573177,235.08509480544853,0.0,TrainingOrEmployment
2019,"E08000003",4357,20,67.86374097643456,241.3927367400179,0.0,TrainingOrEmployment
2017,"E08000003",4358,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2018,"E08000003",4358,19,66.09044744573177,235.08509480544853,0.0,TrainingOrEmployment
2019,"E08000003",4358,20,67.86374097643456,241.3927367400179,0.0,TrainingOrEmployment
2017,"E08000003",4359,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000003",4359,19,66.09044744573177,0.0,55.331004021282396,NEET
2019,"E08000003",4359,20,67.86374097643456,0.0,56.8156075497847,NEET
2017,"E08000003",4360,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000003",4360,19,66.09044744573177,0.0,55.331004021282396,NEET
2019,"E08000003",4360,20,67.86374097643456,0.0,56.8156075497847,NEET
2017,"E08000003",4361,18,65.65732829765156,0.0,54.9683961369312,NEET
2017,"E08000003",4362,18,65.65732829765156,0.0,0.0,OtherEd
2018,"E08000003",4362,19,66.09044744573177,0.0,0.0,OtherEd
2019,"E08000003",4362,20,67.86374097643456,0.0,0.0,OtherEd
2017,"E08000003",4363,18,65.65732829765156,0.0,54.9683961369312,NEET
2017,"E08000003",4364,18,65.65732829765156,0.0,54.9683961369312,NEET
2017,"E08000003",4366,18,65.65732829765156,0.0,0.0,HigherEd
2018,"E08000003",4366,19,66.09044744573177,0.0,0.0,HigherEd
2019,"E08000003",4366,20,67.86374097643456,0.0,0.0,HigherEd
2017,"E08000003",4368,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2017,"E08000003",4369,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2017,"E08000003",4370,18,65.65732829765156,0.0,54.9683961369312,NEET
2017,"E08000003",4371,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2018,"E08000003",4371,19,66.09044744573177,235.08509480544853,0.0,TrainingOrEmployment
2019,"E08000003",4371,20,67.86374097643456,241.3927367400179,0.0,TrainingOrEmployment
2017,"E08000003",4372,18,65.65732829765156,0.0,54.9683961369312,NEET
2017,"E08000003",4373,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000003",4373,19,66.09044744573177,0.0,55.331004021282396,NEET
2019,"E08000003",4373,20,67.86374097643456,0.0,56.8156075497847,NEET
2017,"E08000003",4374,18,65.65732829765156,0.0,0.0,OtherEd
2018,"E08000003",4374,19,66.09044744573177,0.0,0.0,OtherEd
2017,"E08000003",4376,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000003",4376,19,66.09044744573177,0.0,55.331004021282396,NEET
2019,"E08000003",4376,20,67.86374097643456,0.0,56.8156075497847,NEET
2017,"E08000003",4377,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000003",4377,19,66.09044744573177,0.0,55.331004021282396,NEET
2017,"E08000003",4378,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2018,"E08000003",4378,19,66.09044744573177,235.08509480544853,0.0,TrainingOrEmployment
2017,"E08000003",4379,18,65.65732829765156,0.0,54.9683961369312,NEET
2017,"E08000003",4380,18,65.65732829765156,0.0,0.0,OtherEd
2018,"E08000003",4380,19,66.09044744573177,0.0,0.0,OtherEd
2017,"E08000003",4381,18,65.65732829765156,0.0,0.0,OtherEd
2018,"E08000003",4381,19,66.09044744573177,0.0,0.0,OtherEd
2017,"E08000003",4383,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000003",4383,19,66.09044744573177,0.0,55.331004021282396,NEET
2019,"E08000003",4383,20,67.86374097643456,0.0,56.8156075497847,NEET
2017,"E08000003",4385,18,65.65732829765156,0.0,0.0,OtherEd
2018,"E08000003",4386,18,67.41900067260494,0.0,56.4432704195235,NEET
2018,"E08000003",4387,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000003",4387,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E08000003",4387,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E08000003",4388,18,67.41900067260494,0.0,56.4432704195235,NEET
2018,"E08000003",4392,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E08000003",4392,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2020,"E08000003",4392,20,71.01462682701725,252.60050318029823,0.0,TrainingOrEmployment
2018,"E08000003",4393,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000003",4393,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E08000003",4393,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E08000003",4394,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2018,"E08000003",4396,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000003",4396,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E08000003",4396,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E08000003",4397,18,67.41900067260494,0.0,56.4432704195235,NEET
2018,"E08000003",4398,18,67.41900067260494,0.0,0.0,HigherEd
2019,"E08000003",4398,19,69.22794103175964,0.0,0.0,HigherEd
2020,"E08000003",4398,20,71.01462682701725,0.0,0.0,HigherEd
2018,"E08000003",4399,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000003",4399,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E08000003",4399,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E08000003",4401,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000003",4401,19,69.22794103175964,0.0,57.95771751672064,NEET
2018,"E08000003",4402,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000003",4402,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E08000003",4402,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E08000003",4407,18,67.41900067260494,0.0,0.0,OtherEd
2019,"E08000003",4407,19,69.22794103175964,0.0,0.0,OtherEd
2020,"E08000003",4407,20,71.01462682701725,0.0,0.0,OtherEd
2018,"E08000003",4408,18,67.41900067260494,0.0,0.0,OtherEd
2018,"E08000003",4412,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000003",4412,19,69.22794103175964,0.0,57.95771751672064,NEET
2018,"E08000003",4415,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2018,"E08000003",4416,18,67.41900067260494,0.0,0.0,OtherEd
2019,"E08000003",4418,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E08000003",4418,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2021,"E08000003",4418,20,72.39793500223146,257.5209591021984,0.0,TrainingOrEmployment
2019,"E08000003",4419,18,69.159,0.0,57.9,NEET
2020,"E08000003",4419,19,70.94390651422862,0.0,59.39432593261667,NEET
2021,"E08000003",4419,20,72.39793500223146,0.0,60.611640374054005,NEET
2019,"E08000003",4420,18,69.159,0.0,0.0,OtherEd
2020,"E08000003",4420,19,70.94390651422862,0.0,0.0,OtherEd
2021,"E08000003",4420,20,72.39793500223146,0.0,0.0,OtherEd
2019,"E08000003",4421,18,69.159,0.0,57.9,NEET
2020,"E08000003",4421,19,70.94390651422862,0.0,59.39432593261667,NEET
2019,"E08000003",4422,18,69.159,0.0,0.0,HigherEd
2020,"E08000003",4422,19,70.94390651422862,0.0,0.0,HigherEd
2019,"E08000003",4425,18,69.159,0.0,0.0,OtherEd
2019,"E08000003",4426,18,69.159,0.0,0.0,HigherEd
2019,"E08000003",4430,18,69.159,246.0,0.0,TrainingOrEmployment
2019,"E08000003",4431,18,69.159,0.0,57.9,NEET
2020,"E08000003",4431,19,70.94390651422862,0.0,59.39432593261667,NEET
2021,"E08000003",4431,20,72.39793500223146,0.0,60.611640374054005,NEET
2019,"E08000003",4432,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E08000003",4432,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2019,"E08000003",4434,18,69.159,0.0,0.0,OtherEd
2020,"E08000003",4434,19,70.94390651422862,0.0,0.0,OtherEd
2019,"E08000003",4435,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E08000003",4435,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2019,"E08000003",4437,18,69.159,0.0,57.9,NEET
2020,"E08000003",4437,19,70.94390651422862,0.0,59.39432593261667,NEET
2019,"E08000003",4438,18,69.159,246.0,0.0,TrainingOrEmployment
2019,"E08000003",4439,18,69.159,0.0,57.9,NEET
2019,"E08000003",4440,18,69.159,246.0,0.0,TrainingOrEmployment
